,id,location,morphology,ra,dec,x,y,p_sph,p_disk,p_irr,p_ps,real_x,real_y
338,340,"[2167, 2505]","[0.0009078457976747112, 0.00034774593865915886, 9.146305576437416e-05, 0.9986529452079017]",110.78634126754974,-73.4463973615748,2505.0,2167.0,0.0009078457976747112,0.00034774593865915886,9.146305576437416e-05,0.9986529452079017,3305.0,2967.0
339,341,"[2164, 1272]","[1.5045643995977177e-05, 0.7491614811928484, 0.2507334402027177, 9.003296043792261e-05]",110.85846882457213,-73.44645117268793,1272.0,2164.0,1.5045643995977177e-05,0.7491614811928484,0.2507334402027177,9.003296043792261e-05,2072.0,2964.0
340,342,"[2162, 1375]","[0.0, 0.9211269181237675, 0.055747746209372825, 0.02312533566685971]",110.85244359582185,-73.4464851368728,1375.0,2162.0,0.0,0.9211269181237675,0.055747746209372825,0.02312533566685971,2175.0,2962.0
341,343,"[2166, 2408]","[0.9734350311655334, 0.022973592606396795, 0.003001143417998492, 0.0005902328100712566]",110.7920154872282,-73.44641522672708,2408.0,2166.0,0.9734350311655334,0.022973592606396795,0.003001143417998492,0.0005902328100712566,3208.0,2966.0
342,344,"[2177, 1959]","[0.014767619090420308, 0.0036477186654168318, 0.7957137047071057, 0.18587095753705712]",110.81828107583763,-73.44623544170769,1959.0,2177.0,0.014767619090420308,0.0036477186654168318,0.7957137047071057,0.18587095753705712,2759.0,2977.0
343,345,"[2172, 919]","[0.9990742819442742, -2.946948496891086e-06, -3.583774214667816e-05, 0.0009645027463693468]",110.87911815983772,-73.44631436456929,919.0,2172.0,0.9990742819442742,-2.946948496891086e-06,-3.583774214667816e-05,0.0009645027463693468,1719.0,2972.0
344,346,"[2179, 1982]","[0.5436874027959123, 0.0018204456293895554, 0.30231683747442045, 0.1521753141002777]",110.81693567754988,-73.44620200652352,1982.0,2179.0,0.5436874027959123,0.0018204456293895554,0.30231683747442045,0.1521753141002777,2782.0,2979.0
345,347,"[2189, 746]","[0.00021237202200771412, 0.9555079007965409, 0.04427394903302626, 5.778148425096115e-06]",110.88923725336383,-73.44602858629904,746.0,2189.0,0.00021237202200771412,0.9555079007965409,0.04427394903302626,5.778148425096115e-06,1546.0,2989.0
346,348,"[2187, 2333]","[0.014156591653113514, 0.8316539559838545, 0.14336547785817144, 0.010823974504860513]",110.7964035689592,-73.44606604827004,2333.0,2187.0,0.014156591653113514,0.8316539559838545,0.14336547785817144,0.010823974504860513,3133.0,2987.0
347,349,"[2190, 1813]","[0.0006392787262921393, 0.8096745127863141, 0.1895866990893215, 9.950939807232571e-05]",110.82682172105247,-73.44601922036465,1813.0,2190.0,0.0006392787262921393,0.8096745127863141,0.1895866990893215,9.950939807232571e-05,2613.0,2990.0
348,350,"[2197, 1266]","[0.0, 0.9551213566443649, 0.044588681754370973, 0.00028996160126405524]",110.85881899287163,-73.44590113066998,1266.0,2197.0,0.0,0.9551213566443649,0.044588681754370973,0.00028996160126405524,2066.0,2997.0
349,351,"[2198, 681]","[0.8449004081023018, 0.0007389508174646327, 0.0021044740163778395, 0.1522561670638557]",110.89303898476828,-73.44587754156709,681.0,2198.0,0.8449004081023018,0.0007389508174646327,0.0021044740163778395,0.1522561670638557,1481.0,2998.0
350,352,"[2200, 644]","[0.0013987921909528794, 0.6787856839718186, 0.019929006995673015, 0.2998865168415555]",110.89520320573885,-73.44584358274022,644.0,2200.0,0.0013987921909528794,0.6787856839718186,0.019929006995673015,0.2998865168415555,1444.0,3000.0
351,353,"[2199, 1107]","[0.00010200598145709947, 0.5192966014872776, 0.4773860256176171, 0.0032153669136481366]",110.86811976205257,-73.44586646824438,1107.0,2199.0,0.00010200598145709947,0.5192966014872776,0.4773860256176171,0.0032153669136481366,1907.0,2999.0
352,354,"[2206, 2417]","[0.010235457677132857, 1.3313531216585774e-06, 0.0, 0.9897632109697455]",110.79149065312119,-73.44574845551183,2417.0,2206.0,0.010235457677132857,1.3313531216585774e-06,0.0,0.9897632109697455,3217.0,3006.0
353,355,"[2208, 2557]","[0.00021846636880107204, 0.92281790129713, 0.07322978433527724, 0.0037338479987916694]",110.7833014103497,-73.44571332283908,2557.0,2208.0,0.00021846636880107204,0.92281790129713,0.07322978433527724,0.0037338479987916694,3357.0,3008.0
354,356,"[2216, 2034]","[1.617438023469316e-05, 0.3654723994087714, 0.6157677264825736, 0.018743699728420216]",110.81389454986102,-73.44558507782425,2034.0,2216.0,1.617438023469316e-05,0.3654723994087714,0.6157677264825736,0.018743699728420216,2834.0,3016.0
355,357,"[2215, 1989]","[9.980471682011447e-06, 0.9510252837147326, 0.047020635233500266, 0.0019441005800851462]",110.8165267971194,-73.44560197385113,1989.0,2215.0,9.980471682011447e-06,0.9510252837147326,0.047020635233500266,0.0019441005800851462,2789.0,3015.0
356,358,"[2218, 1496]","[0.025069802121943572, -4.394665039862301e-06, -1.5631802423971932e-07, 0.9749347488611205]",110.84536470570549,-73.44555232363274,1496.0,2218.0,0.025069802121943572,-4.394665039862301e-06,-1.5631802423971932e-07,0.9749347488611205,2296.0,3018.0
357,359,"[2225, 1239]","[0.7825171392289207, 0.14022247863308832, 0.07106022788041863, 0.006200154257572279]",110.86039764305215,-73.44543426743432,1239.0,2225.0,0.7825171392289207,0.14022247863308832,0.07106022788041863,0.006200154257572279,2039.0,3025.0
358,360,"[2245, 1379]","[0.00014031759057319033, 0.8018884975820123, 0.1974756476865557, 0.0004955371408587671]",110.85220808395654,-73.4451018246518,1379.0,2245.0,0.00014031759057319033,0.8018884975820123,0.1974756476865557,0.0004955371408587671,2179.0,3045.0
359,361,"[2245, 1838]","[0.974345471162357, 0.020212882722486968, 0.005317658774855927, 0.00012398734030002106]",110.82535975255051,-73.44510250214586,1838.0,2245.0,0.974345471162357,0.020212882722486968,0.005317658774855927,0.00012398734030002106,2638.0,3045.0
360,362,"[2247, 1150]","[0.9965355458215388, 0.002931805100029408, 0.00027515319356777985, 0.0002574958848640222]",110.86560293792161,-73.44506686850798,1150.0,2247.0,0.9965355458215388,0.002931805100029408,0.00027515319356777985,0.0002574958848640222,1950.0,3047.0
361,363,"[2275, 405]","[0.0006462971545856961, 0.0015397077406882665, 0.0011036312356203222, 0.9967103638691057]",110.90917809625593,-73.44458900544213,405.0,2275.0,0.0006462971545856961,0.0015397077406882665,0.0011036312356203222,0.9967103638691057,1205.0,3075.0
362,364,"[2265, 1975]","[5.622586026664398e-05, 0.84810188602202, 0.15181107680772774, 3.081130998562737e-05]",110.81734651442788,-73.44476870519235,1975.0,2265.0,5.622586026664398e-05,0.84810188602202,0.15181107680772774,3.081130998562737e-05,2775.0,3065.0
363,365,"[2259, 1363]","[0.0036270052561948704, 5.263211865779906e-05, 4.527803821760988e-05, 0.9962750845869297]",110.8531437041584,-73.4448684057453,1363.0,2259.0,0.0036270052561948704,5.263211865779906e-05,4.527803821760988e-05,0.9962750845869297,2163.0,3059.0
364,366,"[2271, 2126]","[3.396918895780443e-06, 0.9924911110564615, 0.007502136056712289, 3.3559679304051618e-06]",110.80851437725626,-73.44466783956477,2126.0,2271.0,3.396918895780443e-06,0.9924911110564615,0.007502136056712289,3.3559679304051618e-06,2926.0,3071.0
365,367,"[2268, 715]","[0.0011262483724418513, 0.0, 0.0, 0.9988737516275582]",110.89104618705449,-73.44471143062687,715.0,2268.0,0.0011262483724418513,0.0,0.0,0.9988737516275582,1515.0,3068.0
366,368,"[2269, 1228]","[3.2052232913240185e-05, 0.08734102287093562, 0.8904743884935934, 0.02215253640255774]",110.8610398932878,-73.44470085068919,1228.0,2269.0,3.2052232913240185e-05,0.08734102287093562,0.8904743884935934,0.02215253640255774,2028.0,3069.0
367,369,"[2269, 1258]","[1.1574941876153242e-06, 0.9561535566375372, 0.043169907388085176, 0.0006753784801900218]",110.85928514193257,-73.44470107379925,1258.0,2269.0,1.1574941876153242e-06,0.9561535566375372,0.043169907388085176,0.0006753784801900218,2058.0,3069.0
368,370,"[2292, 637]","[0.588654135825356, 0.021771252677401914, 0.037174948271157277, 0.35239966322608485]",110.89560708215143,-73.44431012949516,637.0,2292.0,0.588654135825356,0.021771252677401914,0.037174948271157277,0.35239966322608485,1437.0,3092.0
369,371,"[2279, 2242]","[0.000401414698802352, 0.0, 0.0, 0.9995985853011976]",110.80172960081066,-73.44453358870119,2242.0,2279.0,0.000401414698802352,0.0,0.0,0.9995985853011976,3042.0,3079.0
370,372,"[2286, 509]","[0.0001664736130315594, 0.971144370640943, 0.028694866813672403, -5.711067647060382e-06]",110.90309425315375,-73.44440777886288,509.0,2286.0,0.0001664736130315594,0.971144370640943,0.028694866813672403,-5.711067647060382e-06,1309.0,3086.0
